:START_ID(disease)|:END_ID(symptoms)|type:STRING|name:STRING
1060|39841|症状|症状
1945|40722|症状|症状
379|39488|症状|症状
8705|40832|症状|症状
6100|39637|症状|症状
5920|43340|症状|症状
4131|42799|症状|症状
383|38377|症状|症状
6765|43362|症状|症状
407|41101|症状|症状
6571|40241|症状|症状
7813|40689|症状|症状
3205|38648|症状|症状
4888|38533|症状|症状
8607|43006|症状|症状
8140|40513|症状|症状
7634|43213|症状|症状
8500|40629|症状|症状
3865|42586|症状|症状
3780|42595|症状|症状
1513|43074|症状|症状
6769|43148|症状|症状
6551|43190|症状|症状
7264|38933|症状|症状
8713|38890|症状|症状
2916|38259|症状|症状
1641|39333|症状|症状
4016|38924|症状|症状
6849|40348|症状|症状
3190|38259|症状|症状
7304|40330|症状|症状
7452|40665|症状|症状
2146|38487|症状|症状
1581|42978|症状|症状
3994|40286|症状|症状
4153|40883|症状|症状
5487|38909|症状|症状
849|43156|症状|症状
4773|42696|症状|症状
7517|42773|症状|症状
7836|42746|症状|症状
1769|42843|症状|症状
889|38927|症状|症状
4470|39590|症状|症状
720|43732|症状|症状
3059|39694|症状|症状
8456|42492|症状|症状
8649|39694|症状|症状
4400|39694|症状|症状
293|39991|症状|症状
7645|38173|症状|症状
5748|42360|症状|症状
2317|42299|症状|症状
4688|40241|症状|症状
6345|43002|症状|症状
8446|39353|症状|症状
8723|40146|症状|症状
5722|39005|症状|症状
8367|40695|症状|症状
4700|43213|症状|症状
1846|43532|症状|症状
4915|40909|症状|症状
2814|41941|症状|症状
5005|43617|症状|症状
4535|40753|症状|症状
7579|38421|症状|症状
8741|39597|症状|症状
1708|44037|症状|症状
990|40450|症状|症状
8475|43788|症状|症状
6252|40689|症状|症状
2575|41851|症状|症状
4944|42576|症状|症状
4901|42147|症状|症状
213|42398|症状|症状
7706|43002|症状|症状
1395|41680|症状|症状
6765|43594|症状|症状
8018|38430|症状|症状
5673|38712|症状|症状
6105|39956|症状|症状
7008|40233|症状|症状
7507|38927|症状|症状
7852|38301|症状|症状
3055|41101|症状|症状
697|41731|症状|症状
5599|41577|症状|症状
2440|40586|症状|症状
416|43463|症状|症状
3019|38405|症状|症状
5963|42951|症状|症状
326|43815|症状|症状
4137|40200|症状|症状
3294|39379|症状|症状
913|43845|症状|症状
2400|42494|症状|症状
1429|40266|症状|症状
3243|41943|症状|症状
5799|40665|症状|症状
1839|39819|症状|症状
6991|42830|症状|症状
6381|40286|症状|症状
8710|39677|症状|症状
300|43148|症状|症状
858|40486|症状|症状
3249|42485|症状|症状
4819|40241|症状|症状
3423|42492|症状|症状
3027|38600|症状|症状
301|43213|症状|症状
1031|41571|症状|症状
1295|40717|症状|症状
3885|44047|症状|症状
6922|41233|症状|症状
1577|41987|症状|症状
7756|40689|症状|症状
4071|40242|症状|症状
611|42451|症状|症状
6774|38436|症状|症状
8764|43313|症状|症状
403|40867|症状|症状
4487|39288|症状|症状
199|42396|症状|症状
4458|38405|症状|症状
1271|43855|症状|症状
4867|42451|症状|症状
4972|39712|症状|症状
5283|39043|症状|症状
8591|42320|症状|症状
4598|38510|症状|症状
4016|41593|症状|症状
1715|38148|症状|症状
5103|38962|症状|症状
371|44078|症状|症状
7735|40847|症状|症状
6246|38573|症状|症状
5003|38259|症状|症状
7232|40612|症状|症状
416|42653|症状|症状
2989|40102|症状|症状
414|41101|症状|症状
6674|40867|症状|症状
457|40241|症状|症状
2537|42620|症状|症状
6575|40241|症状|症状
5108|41718|症状|症状
2459|41571|症状|症状
4550|41302|症状|症状
226|40867|症状|症状
6910|39431|症状|症状
2541|40664|症状|症状
4556|39939|症状|症状
5682|38509|症状|症状
6088|43213|症状|症状
8094|41082|症状|症状
1370|38829|症状|症状
6952|40753|症状|症状
3183|39642|症状|症状
2260|40077|症状|症状
7853|38972|症状|症状
7488|42003|症状|症状
5843|44047|症状|症状
8377|43821|症状|症状
1489|42003|症状|症状
7016|38430|症状|症状
5784|38706|症状|症状
1018|40753|症状|症状
8648|43006|症状|症状
621|41943|症状|症状
6006|39305|症状|症状
4110|43340|症状|症状
8281|39950|症状|症状
495|39798|症状|症状
3959|42662|症状|症状
1413|42060|症状|症状
3371|38227|症状|症状
6070|39411|症状|症状
2990|41434|症状|症状
5608|43638|症状|症状
1663|42749|症状|症状
7843|42007|症状|症状
7342|42056|症状|症状
7139|40102|症状|症状
6814|38617|症状|症状
1473|42082|症状|症状
1952|42609|症状|症状
584|38927|症状|症状
1043|40955|症状|症状
1368|40060|症状|症状
8649|43928|症状|症状
5856|38349|症状|症状
1359|43585|症状|症状
8177|38217|症状|症状
6604|40320|症状|症状
7032|43091|症状|症状
4060|43638|症状|症状
2035|43075|症状|症状
3350|39532|症状|症状
6603|38186|症状|症状
2248|40211|症状|症状
8309|41406|症状|症状
8324|41381|症状|症状
2872|41101|症状|症状
6557|40348|症状|症状
4143|40677|症状|症状
5846|38774|症状|症状
7422|43256|症状|症状
4039|38532|症状|症状
6270|40448|症状|症状
2988|42959|症状|症状
4846|41943|症状|症状
6184|38890|症状|症状
8090|40525|症状|症状
1966|38890|症状|症状
3000|44027|症状|症状
5065|43594|症状|症状
8752|39261|症状|症状
7612|42016|症状|症状
8705|41071|症状|症状
8785|42433|症状|症状
6073|41726|症状|症状
3464|43148|症状|症状
3774|40462|症状|症状
473|43213|症状|症状
1998|40814|症状|症状
562|41590|症状|症状
3716|40609|症状|症状
2963|40665|症状|症状
3354|43815|症状|症状
77|40904|症状|症状
6663|41603|症状|症状
5251|43730|症状|症状
3240|40241|症状|症状
7519|42418|症状|症状
8696|41290|症状|症状
2123|39702|症状|症状
7512|42067|症状|症状
232|40326|症状|症状
3696|40062|症状|症状
1799|43148|症状|症状
3748|43213|症状|症状
4030|43213|症状|症状
6533|40087|症状|症状
4444|38490|症状|症状
6051|43980|症状|症状
3534|38959|症状|症状
8527|44017|症状|症状
4605|38861|症状|症状
4621|44047|症状|症状
208|42605|症状|症状
5480|43464|症状|症状
6600|43927|症状|症状
1948|38120|症状|症状
922|41444|症状|症状
3263|43928|症状|症状
4264|40675|症状|症状
5582|43248|症状|症状
7692|42360|症状|症状
331|42586|症状|症状
6670|40616|症状|症状
7315|40875|症状|症状
4362|43213|症状|症状
484|43871|症状|症状
7443|39510|症状|症状
838|39302|症状|症状
2556|40689|症状|症状
2658|39303|症状|症状
2227|42026|症状|症状
8524|43213|症状|症状
1310|38971|症状|症状
600|44020|症状|症状
3964|42951|症状|症状
2396|40083|症状|症状
8696|42003|症状|症状
8463|39017|症状|症状
5906|39819|症状|症状
687|41101|症状|症状
470|43213|症状|症状
4822|42767|症状|症状
3023|42251|症状|症状
5078|40974|症状|症状
119|38187|症状|症状
305|43213|症状|症状
2650|42043|症状|症状
3349|40288|症状|症状
6554|43927|症状|症状
965|42798|症状|症状
267|43148|症状|症状
6922|41321|症状|症状
6395|40701|症状|症状
918|40466|症状|症状
3197|40615|症状|症状
8596|40241|症状|症状
3231|40241|症状|症状
7407|42575|症状|症状
3004|38430|症状|症状
6752|38634|症状|症状
6442|40615|症状|症状
6142|39780|症状|症状
1162|41087|症状|症状
606|40785|症状|症状
6707|42049|症状|症状
7153|42683|症状|症状
6605|40747|症状|症状
8370|40159|症状|症状
3441|42003|症状|症状
8400|38901|症状|症状
7856|38731|症状|症状
5938|40286|症状|症状
175|43548|症状|症状
8793|42905|症状|症状
5288|39044|症状|症状
2151|43638|症状|症状
2172|39338|症状|症状
7035|43607|症状|症状
21|39594|症状|症状
4124|40994|症状|症状
3585|43555|症状|症状
8268|38927|症状|症状
4734|38871|症状|症状
4702|43006|症状|症状
8333|42192|症状|症状
876|42984|症状|症状
6152|39694|症状|症状
5174|43162|症状|症状
4006|41101|症状|症状
5322|42592|症状|症状
5142|40665|症状|症状
6326|41824|症状|症状
6398|41952|症状|症状
8573|40620|症状|症状
4646|42026|症状|症状
5513|41943|症状|症状
4435|43431|症状|症状
8192|43092|症状|症状
5426|43148|症状|症状
804|38227|症状|症状
8363|38713|症状|症状
5850|44020|症状|症状
8754|41302|症状|症状
1410|42181|症状|症状
3707|40497|症状|症状
4916|42360|症状|症状
4387|38119|症状|症状
5426|43162|症状|症状
8404|43927|症状|症状
2944|40665|症状|症状
3532|43927|症状|症状
2108|43219|症状|症状
4887|38176|症状|症状
82|40731|症状|症状
2726|43213|症状|症状
1061|40261|症状|症状
4910|39600|症状|症状
5781|42299|症状|症状
5465|42358|症状|症状
7645|41918|症状|症状
7082|42056|症状|症状
8442|39149|症状|症状
1678|42620|症状|症状
842|42251|症状|症状
1700|40784|症状|症状
52|41037|症状|症状
8215|38337|症状|症状
3662|43213|症状|症状
3549|38994|症状|症状
3990|42492|症状|症状
7131|42262|症状|症状
6994|44043|症状|症状
7187|39527|症状|症状
955|43215|症状|症状
404|40407|症状|症状
8697|40462|症状|症状
8795|38690|症状|症状
3045|43256|症状|症状
2677|40061|症状|症状
2983|40784|症状|症状
3065|41197|症状|症状
4354|41036|症状|症状
6508|41101|症状|症状
6813|42270|症状|症状
5779|43999|症状|症状
1714|42719|症状|症状
4003|43114|症状|症状
4541|43174|症状|症状
4690|41321|症状|症状
6652|43175|症状|症状
2403|43487|症状|症状
2058|40867|症状|症状
5590|42337|症状|症状
5263|42659|症状|症状
8242|43635|症状|症状
8657|40241|症状|症状
520|41883|症状|症状
3766|41101|症状|症状
5309|40804|症状|症状
7945|42299|症状|症状
3438|44104|症状|症状
5063|39530|症状|症状
6093|38559|症状|症状
860|40452|症状|症状
6059|38564|症状|症状
1723|42776|症状|症状
8284|39694|症状|症状
6185|38405|症状|症状
1503|40715|症状|症状
4306|43228|症状|症状
8422|43148|症状|症状
4869|42112|症状|症状
112|43132|症状|症状
6254|43902|症状|症状
2680|43213|症状|症状
856|42236|症状|症状
7905|41287|症状|症状
668|40609|症状|症状
1934|40185|症状|症状
3868|42251|症状|症状
6290|41266|症状|症状
1773|41970|症状|症状
6927|41943|症状|症状
5558|39469|症状|症状
994|43306|症状|症状
5654|42251|症状|症状
370|39780|症状|症状
2763|43258|症状|症状
3205|39148|症状|症状
1034|40548|症状|症状
7363|39941|症状|症状
4158|39416|症状|症状
8385|38719|症状|症状
3233|38154|症状|症状
3844|41532|症状|症状
6427|40909|症状|症状
976|40169|症状|症状
75|44037|症状|症状
5928|40407|症状|症状
803|38507|症状|症状
4214|40062|症状|症状
2805|40200|症状|症状
6408|42299|症状|症状
6330|38405|症状|症状
6817|42043|症状|症状
6228|42387|症状|症状
1016|40690|症状|症状
1451|42843|症状|症状
2459|40867|症状|症状
4700|38606|症状|症状
1544|39597|症状|症状
6063|43783|症状|症状
4957|41101|症状|症状
2617|41489|症状|症状
5596|41071|症状|症状
3789|38436|症状|症状
1442|40307|症状|症状
7118|41101|症状|症状
139|43361|症状|症状
7131|40416|症状|症状
8157|41943|症状|症状
1814|39419|症状|症状
7688|42043|症状|症状
7819|39036|症状|症状
2725|38543|症状|症状
7169|43365|症状|症状
4473|42213|症状|症状
7361|40909|症状|症状
6479|43213|症状|症状
7829|40689|症状|症状
4768|41729|症状|症状
7124|41101|症状|症状
1067|40462|症状|症状
4624|39760|症状|症状
6277|43900|症状|症状
2352|39091|症状|症状
396|38927|症状|症状
4927|41590|症状|症状
6932|42659|症状|症状
395|43738|症状|症状
6754|42279|症状|症状
2709|38833|症状|症状
5|39470|症状|症状
3528|42106|症状|症状
8246|42903|症状|症状
517|38883|症状|症状
1740|42150|症状|症状
6647|41244|症状|症状
4542|40625|症状|症状
2631|38729|症状|症状
1435|38673|症状|症状
3140|44079|症状|症状
7268|41812|症状|症状
1173|41943|症状|症状
2249|38927|症状|症状
6698|42270|症状|症状
1546|42675|症状|症状
5191|40500|症状|症状
5907|42828|症状|症状
3571|43463|症状|症状
5721|38632|症状|症状
6993|43562|症状|症状
487|39066|症状|症状
1262|41113|症状|症状
2281|41877|症状|症状
4092|41876|症状|症状
8790|42735|症状|症状
7675|40513|症状|症状
1556|43078|症状|症状
6599|41065|症状|症状
1654|41688|症状|症状
7488|40635|症状|症状
176|43313|症状|症状
108|43927|症状|症状
1129|40488|症状|症状
8580|40994|症状|症状
2938|40839|症状|症状
3854|43366|症状|症状
8672|39511|症状|症状
439|39149|症状|症状
6615|43213|症状|症状
3546|41678|症状|症状
5701|42251|症状|症状
1782|38371|症状|症状
979|42251|症状|症状
2955|39138|症状|症状
2137|39677|症状|症状
8783|41101|症状|症状
5676|43638|症状|症状
6000|39357|症状|症状
8155|43191|症状|症状
2092|39877|症状|症状
8180|40867|症状|症状
5026|41627|症状|症状
4567|43855|症状|症状
6910|39780|症状|症状
282|42360|症状|症状
3048|42360|症状|症状
529|42576|症状|症状
49|38712|症状|症状
6841|41967|症状|症状
5000|43569|症状|症状
7817|40200|症状|症状
974|41415|症状|症状
1688|43740|症状|症状
1012|40867|症状|症状
613|44077|症状|症状
3551|41885|症状|症状
5822|42251|症状|症状
5930|39707|症状|症状
8503|40974|症状|症状
6975|38927|症状|症状
1667|40567|症状|症状
577|38430|症状|症状
6227|42256|症状|症状
3712|38903|症状|症状
4041|38996|症状|症状
2479|42257|症状|症状
8091|40974|症状|症状
1923|43485|症状|症状
2534|42828|症状|症状
4566|42004|症状|症状
8130|40690|症状|症状
5513|41952|症状|症状
2930|43025|症状|症状
7264|39677|症状|症状
8149|42248|症状|症状
7635|40867|症状|症状
8064|41309|症状|症状
2484|41324|症状|症状
7433|43395|症状|症状
4510|40867|症状|症状
1170|41457|症状|症状
4782|38951|症状|症状
3934|42251|症状|症状
6375|41655|症状|症状
4391|41904|症状|症状
712|43617|症状|症状
8519|43092|症状|症状
5187|42843|症状|症状
6907|39303|症状|症状
5|39232|症状|症状
8485|40061|症状|症状
3805|41579|症状|症状
2892|40774|症状|症状
1771|42413|症状|症状
501|40754|症状|症状
1064|40974|症状|症状
3412|40083|症状|症状
8766|41504|症状|症状
6323|41037|症状|症状
7962|38176|症状|症状
8536|38596|症状|症状
7976|40055|症状|症状
6798|42676|症状|症状
3042|42159|症状|症状
6223|43191|症状|症状
1113|40753|症状|症状
3367|42492|症状|症状
4548|41686|症状|症状
7411|39535|症状|症状
6979|41730|症状|症状
5084|42535|症状|症状
7104|40665|症状|症状
1416|38951|症状|症状
2668|39152|症状|症状
4307|38661|症状|症状
2870|41919|症状|症状
5592|39138|症状|症状
5671|40233|症状|症状
5856|42073|症状|症状
7715|41101|症状|症状
2344|41532|症状|症状
2598|41467|症状|症状
6885|42882|症状|症状
1210|42575|症状|症状
5612|41299|症状|症状
6746|39694|症状|症状
8278|41541|症状|症状
324|43191|症状|症状
3111|41036|症状|症状
4638|43178|症状|症状
3858|40083|症状|症状
3217|43562|症状|症状
6470|39751|症状|症状
7407|42172|症状|症状
7735|42360|症状|症状
3664|43189|症状|症状
4196|43199|症状|症状
4400|43734|症状|症状
8169|43190|症状|症状
1263|42644|症状|症状
834|41571|症状|症状
2440|42104|症状|症状
2969|41127|症状|症状
1499|41864|症状|症状
7167|38132|症状|症状
1773|40974|症状|症状
3979|43078|症状|症状
2330|38507|症状|症状
8125|44000|症状|症状
2775|38719|症状|症状
4066|39009|症状|症状
