:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
1178|11132|好评药品|好评药品
7984|9747|好评药品|好评药品
202|9758|好评药品|好评药品
4379|9638|好评药品|好评药品
1322|8907|好评药品|好评药品
6518|11596|好评药品|好评药品
639|12159|好评药品|好评药品
2870|10743|好评药品|好评药品
384|9257|好评药品|好评药品
2965|10526|好评药品|好评药品
4033|8920|好评药品|好评药品
3993|11732|好评药品|好评药品
454|10548|好评药品|好评药品
6764|10595|好评药品|好评药品
7644|11050|好评药品|好评药品
3448|9759|好评药品|好评药品
8488|11267|好评药品|好评药品
562|11359|好评药品|好评药品
4830|12512|好评药品|好评药品
3562|12080|好评药品|好评药品
2806|9216|好评药品|好评药品
5142|12628|好评药品|好评药品
2231|11210|好评药品|好评药品
6269|9077|好评药品|好评药品
3977|12139|好评药品|好评药品
3691|9367|好评药品|好评药品
5539|12159|好评药品|好评药品
7012|10202|好评药品|好评药品
6314|11668|好评药品|好评药品
1860|11453|好评药品|好评药品
5375|10776|好评药品|好评药品
5754|9335|好评药品|好评药品
1660|8932|好评药品|好评药品
2607|10492|好评药品|好评药品
5997|10189|好评药品|好评药品
5743|10988|好评药品|好评药品
3008|10729|好评药品|好评药品
7563|10110|好评药品|好评药品
1313|12134|好评药品|好评药品
5194|12344|好评药品|好评药品
6212|11643|好评药品|好评药品
2940|12318|好评药品|好评药品
287|8936|好评药品|好评药品
803|12191|好评药品|好评药品
3834|10193|好评药品|好评药品
6368|10377|好评药品|好评药品
1326|11286|好评药品|好评药品
4432|12550|好评药品|好评药品
6084|11637|好评药品|好评药品
3552|11755|好评药品|好评药品
6546|9739|好评药品|好评药品
5888|11236|好评药品|好评药品
7932|9312|好评药品|好评药品
2269|11977|好评药品|好评药品
7037|9850|好评药品|好评药品
7181|11711|好评药品|好评药品
576|10338|好评药品|好评药品
3938|12076|好评药品|好评药品
8451|11873|好评药品|好评药品
2677|12121|好评药品|好评药品
4029|11955|好评药品|好评药品
7071|11368|好评药品|好评药品
3966|10868|好评药品|好评药品
3372|9378|好评药品|好评药品
3359|11293|好评药品|好评药品
4964|9257|好评药品|好评药品
6602|9690|好评药品|好评药品
5278|9257|好评药品|好评药品
5056|8903|好评药品|好评药品
5144|9501|好评药品|好评药品
7568|11190|好评药品|好评药品
2680|11451|好评药品|好评药品
7686|9315|好评药品|好评药品
5372|11146|好评药品|好评药品
5979|10054|好评药品|好评药品
3810|11564|好评药品|好评药品
801|12610|好评药品|好评药品
4947|10127|好评药品|好评药品
7117|9425|好评药品|好评药品
6173|11214|好评药品|好评药品
7124|12143|好评药品|好评药品
7226|9947|好评药品|好评药品
732|11219|好评药品|好评药品
2533|11495|好评药品|好评药品
8548|10182|好评药品|好评药品
6708|9850|好评药品|好评药品
6254|10900|好评药品|好评药品
8360|10548|好评药品|好评药品
328|12210|好评药品|好评药品
3165|11450|好评药品|好评药品
8001|11516|好评药品|好评药品
1496|12080|好评药品|好评药品
3412|10129|好评药品|好评药品
255|11062|好评药品|好评药品
4138|10467|好评药品|好评药品
8183|11241|好评药品|好评药品
7049|12152|好评药品|好评药品
7096|11273|好评药品|好评药品
3558|9659|好评药品|好评药品
5737|9291|好评药品|好评药品
7610|9751|好评药品|好评药品
6255|11361|好评药品|好评药品
4097|12130|好评药品|好评药品
7117|10987|好评药品|好评药品
7963|9861|好评药品|好评药品
7043|10818|好评药品|好评药品
3511|9234|好评药品|好评药品
6342|11285|好评药品|好评药品
2415|11863|好评药品|好评药品
2641|10316|好评药品|好评药品
2884|9393|好评药品|好评药品
5002|10377|好评药品|好评药品
2618|10426|好评药品|好评药品
4305|12284|好评药品|好评药品
6112|11245|好评药品|好评药品
6818|9511|好评药品|好评药品
8678|10647|好评药品|好评药品
3723|10616|好评药品|好评药品
4708|12600|好评药品|好评药品
8115|11472|好评药品|好评药品
5131|12545|好评药品|好评药品
1453|9436|好评药品|好评药品
4427|10689|好评药品|好评药品
4837|10612|好评药品|好评药品
6784|10238|好评药品|好评药品
7361|9505|好评药品|好评药品
2242|9683|好评药品|好评药品
455|10548|好评药品|好评药品
1723|11643|好评药品|好评药品
5856|9378|好评药品|好评药品
8429|11845|好评药品|好评药品
8723|9034|好评药品|好评药品
453|9833|好评药品|好评药品
4368|11286|好评药品|好评药品
7095|11293|好评药品|好评药品
5033|11588|好评药品|好评药品
2515|10753|好评药品|好评药品
866|9693|好评药品|好评药品
6454|10848|好评药品|好评药品
6457|12125|好评药品|好评药品
3804|10551|好评药品|好评药品
5445|10818|好评药品|好评药品
7027|11248|好评药品|好评药品
1502|11410|好评药品|好评药品
1703|9615|好评药品|好评药品
2013|11955|好评药品|好评药品
2376|11017|好评药品|好评药品
5680|12016|好评药品|好评药品
8262|10117|好评药品|好评药品
1934|9182|好评药品|好评药品
582|12362|好评药品|好评药品
2763|9676|好评药品|好评药品
3868|11441|好评药品|好评药品
985|11063|好评药品|好评药品
890|9752|好评药品|好评药品
4966|10827|好评药品|好评药品
1758|10621|好评药品|好评药品
5295|9666|好评药品|好评药品
4365|9181|好评药品|好评药品
8305|11306|好评药品|好评药品
432|9145|好评药品|好评药品
8010|8850|好评药品|好评药品
6168|9674|好评药品|好评药品
926|12168|好评药品|好评药品
1241|9750|好评药品|好评药品
3414|10012|好评药品|好评药品
4932|11448|好评药品|好评药品
3119|9338|好评药品|好评药品
3409|11665|好评药品|好评药品
4727|8848|好评药品|好评药品
5383|11325|好评药品|好评药品
5521|9425|好评药品|好评药品
7647|12025|好评药品|好评药品
2877|12520|好评药品|好评药品
3269|11437|好评药品|好评药品
5612|12327|好评药品|好评药品
217|10193|好评药品|好评药品
5449|11821|好评药品|好评药品
6469|10099|好评药品|好评药品
2550|12152|好评药品|好评药品
2444|11373|好评药品|好评药品
7741|10868|好评药品|好评药品
694|10893|好评药品|好评药品
2973|10868|好评药品|好评药品
617|11285|好评药品|好评药品
5666|10953|好评药品|好评药品
1948|11732|好评药品|好评药品
53|11106|好评药品|好评药品
5643|11011|好评药品|好评药品
6556|11050|好评药品|好评药品
7367|10945|好评药品|好评药品
4905|11448|好评药品|好评药品
3463|9349|好评药品|好评药品
4131|11904|好评药品|好评药品
8707|10111|好评药品|好评药品
717|11126|好评药品|好评药品
183|9047|好评药品|好评药品
7755|11361|好评药品|好评药品
4145|11980|好评药品|好评药品
7521|9434|好评药品|好评药品
2883|12213|好评药品|好评药品
3329|9899|好评药品|好评药品
3576|10189|好评药品|好评药品
6209|11394|好评药品|好评药品
2256|10742|好评药品|好评药品
7990|9383|好评药品|好评药品
8518|10744|好评药品|好评药品
4150|11467|好评药品|好评药品
5330|11904|好评药品|好评药品
2745|9336|好评药品|好评药品
7084|8932|好评药品|好评药品
6622|11967|好评药品|好评药品
1400|9092|好评药品|好评药品
7112|10237|好评药品|好评药品
7588|11549|好评药品|好评药品
7628|10543|好评药品|好评药品
8259|11744|好评药品|好评药品
1436|12080|好评药品|好评药品
8096|11065|好评药品|好评药品
2925|12233|好评药品|好评药品
4708|11412|好评药品|好评药品
22|8851|好评药品|好评药品
5705|9198|好评药品|好评药品
8356|8907|好评药品|好评药品
8394|11617|好评药品|好评药品
6879|12026|好评药品|好评药品
1609|9501|好评药品|好评药品
2594|9466|好评药品|好评药品
6003|11214|好评药品|好评药品
8634|11293|好评药品|好评药品
53|12518|好评药品|好评药品
1313|9996|好评药品|好评药品
1559|12566|好评药品|好评药品
4248|11569|好评药品|好评药品
8629|10988|好评药品|好评药品
7997|10837|好评药品|好评药品
2491|12389|好评药品|好评药品
3655|11942|好评药品|好评药品
7352|11293|好评药品|好评药品
4603|10383|好评药品|好评药品
5875|11620|好评药品|好评药品
6375|9125|好评药品|好评药品
6984|12337|好评药品|好评药品
8227|11732|好评药品|好评药品
2186|11293|好评药品|好评药品
7660|12154|好评药品|好评药品
8486|10224|好评药品|好评药品
3565|11484|好评药品|好评药品
2253|9917|好评药品|好评药品
4857|9002|好评药品|好评药品
5164|8896|好评药品|好评药品
8309|11369|好评药品|好评药品
2717|8972|好评药品|好评药品
4741|11661|好评药品|好评药品
4694|12093|好评药品|好评药品
5457|11794|好评药品|好评药品
3596|10979|好评药品|好评药品
5125|10946|好评药品|好评药品
6404|12428|好评药品|好评药品
142|9247|好评药品|好评药品
8468|11587|好评药品|好评药品
3250|9797|好评药品|好评药品
7944|12537|好评药品|好评药品
3474|11130|好评药品|好评药品
6352|12054|好评药品|好评药品
1430|10469|好评药品|好评药品
6975|12266|好评药品|好评药品
3162|12135|好评药品|好评药品
1000|9224|好评药品|好评药品
4727|11629|好评药品|好评药品
7037|10545|好评药品|好评药品
3504|10711|好评药品|好评药品
718|10381|好评药品|好评药品
2061|10003|好评药品|好评药品
3379|10628|好评药品|好评药品
1080|12088|好评药品|好评药品
1385|10564|好评药品|好评药品
4182|12038|好评药品|好评药品
8754|10973|好评药品|好评药品
7809|10116|好评药品|好评药品
8430|10025|好评药品|好评药品
6835|11582|好评药品|好评药品
4378|10889|好评药品|好评药品
5051|12008|好评药品|好评药品
462|11913|好评药品|好评药品
2422|12159|好评药品|好评药品
3143|12344|好评药品|好评药品
8387|12530|好评药品|好评药品
5054|11817|好评药品|好评药品
4057|10490|好评药品|好评药品
6953|12587|好评药品|好评药品
4670|11050|好评药品|好评药品
5306|10700|好评药品|好评药品
6239|11577|好评药品|好评药品
7446|11680|好评药品|好评药品
5665|11448|好评药品|好评药品
6583|11275|好评药品|好评药品
795|12460|好评药品|好评药品
596|11499|好评药品|好评药品
6204|9294|好评药品|好评药品
1950|12545|好评药品|好评药品
6170|10844|好评药品|好评药品
1223|9073|好评药品|好评药品
7081|10377|好评药品|好评药品
8768|11417|好评药品|好评药品
1222|10740|好评药品|好评药品
6972|9484|好评药品|好评药品
7482|9400|好评药品|好评药品
3987|9602|好评药品|好评药品
7627|11792|好评药品|好评药品
824|11744|好评药品|好评药品
4431|9002|好评药品|好评药品
7244|10053|好评药品|好评药品
6674|11698|好评药品|好评药品
453|9002|好评药品|好评药品
3260|12099|好评药品|好评药品
5765|9021|好评药品|好评药品
2534|12616|好评药品|好评药品
7615|9524|好评药品|好评药品
3251|8830|好评药品|好评药品
4267|11238|好评药品|好评药品
629|11507|好评药品|好评药品
4029|11694|好评药品|好评药品
3755|10377|好评药品|好评药品
2733|11768|好评药品|好评药品
1414|10210|好评药品|好评药品
8406|10624|好评药品|好评药品
3708|12076|好评药品|好评药品
4154|12565|好评药品|好评药品
8712|11732|好评药品|好评药品
1688|11744|好评药品|好评药品
4615|9388|好评药品|好评药品
1016|9330|好评药品|好评药品
742|12550|好评药品|好评药品
3772|10358|好评药品|好评药品
7018|11318|好评药品|好评药品
7391|10787|好评药品|好评药品
4670|11636|好评药品|好评药品
1496|9690|好评药品|好评药品
7677|12187|好评药品|好评药品
5244|9272|好评药品|好评药品
8021|9960|好评药品|好评药品
6484|9501|好评药品|好评药品
1010|10586|好评药品|好评药品
7184|10541|好评药品|好评药品
3863|9396|好评药品|好评药品
8014|10381|好评药品|好评药品
1599|10377|好评药品|好评药品
3971|12184|好评药品|好评药品
2165|10107|好评药品|好评药品
4958|9392|好评药品|好评药品
7679|11018|好评药品|好评药品
